2020-11-25 13:09:08.555804,0,0
2020-11-25 13:09:09.331384,0,0
2020-11-25 13:09:09.989495,0,0
2020-11-25 13:09:10.450083,0,0
2020-11-25 13:09:10.912542,0,0
2020-11-25 13:09:11.345108,0,0
2020-11-25 13:09:11.747597,0,0
2020-11-25 13:09:12.105520,0,0
2020-11-25 13:09:12.465139,0,0
2020-11-25 13:09:12.791967,0,0
2020-11-25 13:09:13.092947,0,0
2020-11-25 13:09:13.371929,0,0
2020-11-25 13:09:13.640154,0,0
2020-11-25 13:09:40.171660,1,1
